Name,Link,Tags
Founders' Fortune,https://store.steampowered.com/app/1104330/Founders_Fortune/?snr=1_7_7_7000_150_55,"Colony Sim,Base Building,City Builder,Simulation,Building,Strategy,Survival,Indie,Sandbox,Management,Resource Management,Character Customization,Economy,Crafting,Medieval,Cartoony,Procedural Generation,Colorful,Family Friendly,Singleplayer"
Darksiders II Deathinitive Edition,https://store.steampowered.com/app/388410/Darksiders_II_Deathinitive_Edition/?snr=1_7_7_7000_150_55,"Action,Hack and Slash,Adventure,RPG,Open World,Singleplayer,Third Person,Fantasy,Story Rich,Puzzle,Great Soundtrack,Action RPG,Dark Fantasy,Parkour,Loot,Gore,Spectacle fighter,Controller,Multiplayer,Metroidvania"
,https://store.steampowered.com/sub/70503/?snr=1_7_7_7000_150_55,
SUCCUBUS,https://store.steampowered.com/app/985830/SUCCUBUS/?snr=1_7_7_7000_150_55,"Sexual Content,Nudity,Mature,Gore,Female Protagonist,Violent,Demons,Action,Horror,Singleplayer,Adventure,Dark Fantasy,First-Person,Atmospheric,Exploration,Survival,Psychological Horror,Survival Horror,Action-Adventure,Psychedelic"
Depersonalization,https://store.steampowered.com/app/1477070/Depersonalization/?snr=1_7_7_7000_150_55,"Early Access,Lovecraftian,Pixel Graphics,Investigation,RPG,Strategy RPG,Anime,Card Battler,Story Rich,Board Game,Third Person,Strategy,Immersive Sim,Casual,Puzzle,Time Travel,Mystery,Card Game,Roguelike,Mythology"
City Climber,https://store.steampowered.com/app/538840/City_Climber/?snr=1_7_7_7000_150_55,"Difficult,Psychological Horror,Singleplayer,Physics,Funny,Horror,Platformer,Indie,Casual,Action,Adventure,Simulation,Sports,Comedy,Parkour,Local Co-Op,Puzzle,Local Multiplayer,4 Player Local,Precision Platformer"
LEGO® Builder's Journey,https://store.steampowered.com/app/1544360/LEGO_Builders_Journey/?snr=1_7_7_7000_150_55,"Exploration,Precision Platformer,Puzzle Platformer,Puzzle,Point & Click,Strategy,Isometric,Cute,LEGO,Relaxing,Story Rich,Casual,Abstract,Colorful,Minimalist,Stylized,Family Friendly,Building,Emotional,Physics"
Drakensang Online,https://store.steampowered.com/app/2067850/Drakensang_Online/?snr=1_7_7_7000_150_55,"Action,Free to Play,Adventure,Hack and Slash,MMORPG,RPG,Action RPG,Dungeon Crawler,Fantasy,PvP,Character Customization,Inventory Management,Massively Multiplayer,Co-op,Multiplayer,Online Co-Op,Singleplayer,Point & Click,Loot"
Who's Lila?,https://store.steampowered.com/app/1697700/Whos_Lila/?snr=1_7_7_7000_150_55,"Choose Your Own Adventure,Horror,Detective,Interactive Fiction,Exploration,Puzzle,Point & Click,Visual Novel,Psychological Horror,Tutorial,3D,Surreal,First-Person,Third Person,Lore-Rich,Multiple Endings,Choices Matter,Nonlinear,Casual,Story Rich"
Golden Light,https://store.steampowered.com/app/1245430/Golden_Light/?snr=1_7_7_7000_150_55,"Action,3D,Singleplayer,Stealth,Procedural Generation,Old School,Horror,Shooter,FPS,First-Person,Stylized,Psychedelic,Surreal,Retro,Roguelike,Multiplayer,Indie,Online Co-Op,Co-op,PvP"
Little Nightmares,https://store.steampowered.com/app/424840/Little_Nightmares/?snr=1_7_7_7000_150_55,"Horror,Atmospheric,Adventure,Singleplayer,Puzzle Platformer,Dark,Puzzle,Indie,Story Rich,Stealth,Platformer,Psychological Horror,Great Soundtrack,2.5D,Third Person,Survival Horror,Female Protagonist,Short,Action,Strategy"
Broken Pieces,https://store.steampowered.com/app/1293730/Broken_Pieces/?snr=1_7_7_7000_150_55,"Adventure,Female Protagonist,Psychological Horror,Atmospheric,Story Rich,Action,Third Person,Singleplayer,Puzzle,Exploration,Investigation,Supernatural,Sci-fi,Thriller,Cinematic,Mystery,Narrative,Time Travel,Surreal,Point & Click"
Poly Bridge 3,https://store.steampowered.com/app/1850160/Poly_Bridge_3/?snr=1_7_7_7000_150_55,"Simulation,Puzzle,3D,Cartoon,Colorful,Building,Stylized,Physics,Level Editor,Crafting,Funny,Singleplayer,Moddable"
Duck Season,https://store.steampowered.com/app/503580/Duck_Season/?snr=1_7_7_7000_150_55,"Horror,VR,Action,Psychological Horror,Indie,Adventure,Casual,Singleplayer,1980s,First-Person,Multiple Endings,FPS,Story Rich,Atmospheric,Shooter,Retro,Family Friendly"
Gratuitous Space Battles,https://store.steampowered.com/app/41800/Gratuitous_Space_Battles/?snr=1_7_7_7000_150_55,"Strategy,Auto Battler,Space,Top-Down,Sci-fi,Spaceships,Sandbox,Indie,2D,Building,Simulation,Singleplayer,Moddable,Action,RTS,Difficult,Multiplayer,Tower Defense,Tactical,Physics"
Wonder Boy: The Dragon's Trap,https://store.steampowered.com/app/543260/Wonder_Boy_The_Dragons_Trap/?snr=1_7_7_7000_150_55,"Platformer,Adventure,Action,Indie,Remake,Cult Classic,2D,Metroidvania,Hand-drawn,Retro,Great Soundtrack,Singleplayer,Side Scroller,Fantasy,Cute,Action-Adventure,Difficult,Colorful,Exploration,Family Friendly"
Gachi Heroes,https://store.steampowered.com/app/944220/Gachi_Heroes/?snr=1_7_7_7000_150_56,"Memes,Comedy,Funny,Casual,Indie,Action,Nudity,Adventure,Sexual Content,LGBTQ+,Experimental,2D,Fast-Paced,Colorful,Score Attack,Clicker,Relaxing,Singleplayer,Psychological Horror,RPG"
Train Station Renovation,https://store.steampowered.com/app/914010/Train_Station_Renovation/?snr=1_7_7_7000_150_56,"Simulation,Casual,Indie,Trains,First-Person,Singleplayer,Realistic,Building,Relaxing,Adventure,Family Friendly,Physics,Action,Exploration,Destruction,Management,Atmospheric,Economy,Funny,Design & Illustration"
Voidigo,https://store.steampowered.com/app/1304680/Voidigo/?snr=1_7_7_7000_150_56,"Action Roguelike,Twin Stick Shooter,Shoot 'Em Up,Bullet Hell,Roguelike,Local Co-Op,Roguelite,Top-Down Shooter,Funny,Difficult,Comedy,Pixel Graphics,Cartoony,Colorful,2D,Shooter,Action,Action-Adventure,Procedural Generation,Singleplayer"
Solargene,https://store.steampowered.com/app/1638300/Solargene/?snr=1_7_7_7000_150_56,"Early Access,Space,Colony Sim,Base Building,City Builder,Space Sim,Sci-fi,Resource Management,Sandbox,Realistic,Futuristic,Flight,Simulation,Mars,Building,Management,Economy,Mod,Moddable,Strategy"
Dyson Sphere Program,https://store.steampowered.com/app/1366540/Dyson_Sphere_Program/?snr=1_7_7_7000_150_56,"Space,Automation,Base Building,Building,Open World,Resource Management,Simulation,Sci-fi,Management,Sandbox,City Builder,Strategy,Singleplayer,Space Sim,3D,Third Person,Early Access,Indie,RTS,Casual"
Cat Quest II,https://store.steampowered.com/app/914710/Cat_Quest_II/?snr=1_7_7_7000_150_56,"Adventure,Exploration,Action RPG,Hack and Slash,Character Customization,RPG,Action,Cute,2D,Open World,Cats,Funny,Co-op,Local Co-Op,Cartoony,Dog,Loot,Fantasy,Cozy,Magic"
Fight'N Rage,https://store.steampowered.com/app/674520/FightN_Rage/?snr=1_7_7_7000_150_55,"Beat 'em up,Action,2D,Local Multiplayer,Local Co-Op,Multiple Endings,Arcade,Indie,Great Soundtrack,Classic,Side Scroller,Female Protagonist,Retro,Pixel Graphics,Anime,Fighting,Difficult,Singleplayer,Choices Matter,Post-apocalyptic"
Monster Prom,https://store.steampowered.com/app/743450/Monster_Prom/?snr=1_7_7_7000_150_56,"Dating Sim,Comedy,LGBTQ+,Multiplayer,Choices Matter,Visual Novel,Indie,Funny,Simulation,Sexual Content,Local Multiplayer,Fantasy,Demons,Vampire,Online Co-Op,Story Rich,Zombies,Nudity,Great Soundtrack,Life Sim"
,https://store.steampowered.com/sub/132479/?snr=1_7_7_7000_150_56,
The King's Campaign,https://store.steampowered.com/app/2374280/The_Kings_Campaign/?snr=1_7_7_7000_150_56,"4X,Grand Strategy,RTS,City Builder,Wargame,Real Time Tactics,Sandbox,Base Building,Strategy,Alternate History,Historical,Diplomacy,Economy,Medieval,Military,Building,War,Singleplayer,Naval Combat,Simulation"
Deponia: The Complete Journey,https://store.steampowered.com/app/292910/Deponia_The_Complete_Journey/?snr=1_7_7_7000_150_56,"Adventure,Point & Click,Comedy,Puzzle,Singleplayer,Funny,2D,Story Rich,Great Soundtrack,Classic,Cult Classic,Retro,Steampunk,Sci-fi,Indie,Hand-drawn,Cartoon,Dystopian,Escape Room,Sexual Content"
100% Orange Juice,https://store.steampowered.com/app/282800/100_Orange_Juice/?snr=1_7_7_7000_150_56,"Anime,Board Game,Cute,Multiplayer,Strategy,Card Game,Turn-Based,Indie,Casual,Funny,Great Soundtrack,Co-op,Singleplayer,Female Protagonist,Difficult,Memes,2D,Family Friendly,Comedy,Survival Horror"
VA-11 Hall-A: Cyberpunk Bartender Action,https://store.steampowered.com/app/447530/VA11_HallA_Cyberpunk_Bartender_Action/?snr=1_7_7_7000_150_56,"Cyberpunk,Visual Novel,Pixel Graphics,Story Rich,Female Protagonist,Dystopian,LGBTQ+,Choices Matter,Point & Click,Casual,Simulation,Anime,Memes,Transhumanism,2D,Adventure,Life Sim,Funny,Cute,Sci-fi"
Path of the Midnight Sun,https://store.steampowered.com/app/1969060/Path_of_the_Midnight_Sun/?snr=1_7_7_7000_150_56,"JRPG,Story Rich,Atmospheric,Choices Matter,Party-Based RPG,Anime,Hand-drawn,Turn-Based Strategy,RPG,Turn-Based Combat,Choose Your Own Adventure,Strategy,Adventure,Visual Novel,Colorful,Tactical RPG,Exploration,Psychological Horror,Multiple Endings,Character Customization"
911 Operator,https://store.steampowered.com/app/503560/911_Operator/?snr=1_7_7_7000_150_56,"Simulation,Strategy,Management,Singleplayer,Indie,Casual,Realistic,Crime,Choices Matter,Tactical,Education,Real Time Tactics,2D,Addictive,Atmospheric,Modern,Minimalist,Moddable,Drama,Mature"
ADOM (Ancient Domains Of Mystery),https://store.steampowered.com/app/333300/ADOM_Ancient_Domains_Of_Mystery/?snr=1_7_7_7000_150_56,"Traditional Roguelike,CRPG,Dungeon Crawler,Perma Death,Turn-Based,Difficult,Roguelike,Tabletop,Strategy,RPG,2D,Procedural Generation,Pixel Graphics,Fantasy,Atmospheric,Adventure,Grid-Based Movement,Singleplayer,Indie,Replay Value"
Mount & Blade,https://store.steampowered.com/app/22100/Mount__Blade/?snr=1_7_7_7000_150_57,"RPG,Medieval,Open World,Strategy,Sandbox,Action,Singleplayer,Adventure,Third Person,Multiplayer,Indie,Moddable,Historical,Action RPG,Character Customization,First-Person,Simulation,Replay Value,Fantasy,Female Protagonist"
Mini Metro,https://store.steampowered.com/app/287980/Mini_Metro/?snr=1_7_7_7000_150_57,"Strategy,Puzzle,Minimalist,Simulation,Trains,Indie,Casual,Singleplayer,Management,2D,Relaxing,Transportation,Building,Touch-Friendly,Mouse only,Difficult,Great Soundtrack,Addictive,Replay Value,Top-Down"
Kraken Academy!!,https://store.steampowered.com/app/1158220/Kraken_Academy/?snr=1_7_7_7000_150_57,"Funny,Adventure,Dark Humor,Comedy,Time Travel,Indie,Anime,Story Rich,Pixel Graphics,Dark Comedy,Interactive Fiction,RPG,Casual,Exploration,Singleplayer,2D,Cute,Dating Sim,Stylized,1990's"
Space Hulk: Tactics,https://store.steampowered.com/app/492230/Space_Hulk_Tactics/?snr=1_7_7_7000_150_57,"Strategy,Violent,Warhammer 40K,Turn-Based,Turn-Based Strategy,Turn-Based Tactics,Games Workshop,Sci-fi,Board Game"
Hero's Adventure,https://store.steampowered.com/app/1948980/Heros_Adventure/?snr=1_7_7_7000_150_57,"RPG,Strategy,Open World,Indie,Martial Arts,Adventure,Stealth,Multiple Endings,Simulation,Singleplayer,Choose Your Own Adventure,Turn-Based Strategy,Drama,Turn-Based,2D,Early Access,Anime,RPGMaker,Sexual Content,Mature"
Hood: Outlaws & Legends,https://store.steampowered.com/app/927350/Hood_Outlaws__Legends/?snr=1_7_7_7000_150_57,"Action,Adventure,RPG,Medieval,Action RPG,PvP,Action-Adventure,Stealth,3D,Multiplayer,Fantasy,Co-op,FPS,First-Person,Massively Multiplayer,Online Co-Op,Combat,Violent,Heist,Dark"
Dome Keeper,https://store.steampowered.com/app/1637320/Dome_Keeper/?snr=1_7_7_7000_150_57,"Roguelike,Mining,Sci-fi,Action,Arcade,Combat,Aliens,Procedural Generation,Tower Defense,Atmospheric,Resource Management,Space,Exploration,Management,Adventure,Simulation,Controller,Pixel Graphics,Sandbox,Tactical"
Kujlevka,https://store.steampowered.com/app/1365720/Kujlevka/?snr=1_7_7_7000_150_57,"Adventure,Character Action Game,Exploration,Management,Visual Novel,Choose Your Own Adventure,Immersive Sim,3D,Cartoon,Cute,First-Person,1990's,Atmospheric,Family Friendly,Funny,Retro,Story Rich,Choices Matter,Multiple Endings,Narration"
Warbox Sandbox,https://store.steampowered.com/app/2050680/Warbox_Sandbox/?snr=1_7_7_7000_150_57,"Action,Simulation,Strategy,God Game,Shooter,FPS,Immersive Sim,Third-Person Shooter,3D,Cartoon,Cartoony,Colorful,First-Person,Stylized,Third Person,Alternate History,Archery,Artificial Intelligence,Heist,Historical"
ALTF4,https://store.steampowered.com/app/1137460/ALTF4/?snr=1_7_7_7000_150_57,"Singleplayer,Runner,3D,Physics,Survival,3D Platformer,Medieval,Third Person,Action,Platformer,Casual,Roguelike,Arcade,Action Roguelike,Exploration,Cartoony,Colorful,Adventure,Mystery,Psychological Horror"
Reigns: Game of Thrones,https://store.steampowered.com/app/897820/Reigns_Game_of_Thrones/?snr=1_7_7_7000_150_57,"RPG,Indie,Card Game,Adventure,Choices Matter,Medieval,2D,Singleplayer,Minimalist,Choose Your Own Adventure,Strategy,Story Rich,Dark Humor,Great Soundtrack,Difficult,Dark Comedy,Funny,Comedy,Cute"
El Matador,https://store.steampowered.com/app/289280/El_Matador/?snr=1_7_7_7000_150_57,"Action,Bullet Time,Third Person,Shooter,Third-Person Shooter,Singleplayer"
The Banner Saga 3,https://store.steampowered.com/app/485460/The_Banner_Saga_3/?snr=1_7_7_7000_150_57,"Strategy,RPG,Story Rich,Indie,Turn-Based Tactics,Turn-Based Strategy,Turn-Based Combat,Tactical,Turn-Based,Choices Matter,Tactical RPG,Singleplayer,Fantasy,Vikings,Hand-drawn,Adventure,Great Soundtrack"
Love n War: Warlord by Chance,https://store.steampowered.com/app/1508680/Love_n_War_Warlord_by_Chance/?snr=1_7_7_7000_150_57,"Sexual Content,Nudity,NSFW,Strategy,Hentai,Mature,Tower Defense,2D,Grand Strategy,Dating Sim,Anime,Management,Tactical,RPG,Visual Novel,Tactical RPG,Story Rich,Colorful,Singleplayer,Fantasy"
Havendock,https://store.steampowered.com/app/2020710/Havendock/?snr=1_7_7_7000_150_57,"Early Access,Colony Sim,Life Sim,Farming Sim,Simulation,Casual,Sandbox,Base Building,Relaxing,City Builder,Crafting,Building,Resource Management,Automation,Wholesome,Management,Co-op,Cozy,Agriculture,Open World"
Undead Horde 2: Necropolis,https://store.steampowered.com/app/2065810/Undead_Horde_2_Necropolis/?snr=1_7_7_7000_150_57,"Action,Adventure,RPG,Action RTS,Fantasy,Hack and Slash,Singleplayer,Action RPG,Strategy,Strategy RPG,Dark Fantasy,Creature Collector,3D,Villain Protagonist,Third Person,Top-Down,Atmospheric,Zombies,Building,Dark Humor"
Dictators:No Peace Countryballs,https://store.steampowered.com/app/1139890/DictatorsNo_Peace_Countryballs/?snr=1_7_7_7000_150_57,"Strategy,Casual,Simulation,War,Indie,2D,Memes,Multiplayer"
Sign of Silence,https://store.steampowered.com/app/1346070/Sign_of_Silence/?snr=1_7_7_7000_150_58,"Horror,Co-op,Multiplayer,Atmospheric,Singleplayer,Action,4 Player Local,Dark,Adventure,First-Person,Lovecraftian,Character Customization,Multiple Endings,Online Co-Op,Psychological Horror,Local Co-Op,Survival Horror,Action-Adventure,Indie,Local Multiplayer"
LONGEYED PROJ,https://store.steampowered.com/app/2175800/LONGEYED_PROJ/?snr=1_7_7_7000_150_58,"Horror,2D,Creature Collector,Exploration,Logic,Dark,Detective,Adventure,Conspiracy,Strategy,Action,Demons,Atmospheric,Visual Novel,Word Game,Outbreak Sim,Survival,Simulation,Singleplayer,Indie"
What Remains of Edith Finch,https://store.steampowered.com/app/501300/What_Remains_of_Edith_Finch/?snr=1_7_7_7000_150_58,"Story Rich,Atmospheric,Walking Simulator,First-Person,Exploration,Mystery,Adventure,Singleplayer,Female Protagonist,Indie,Great Soundtrack,Narration,Short,Drama,Psychological Horror,Dark,Puzzle,Horror,Visual Novel,Lovecraftian"
The House of Da Vinci 2,https://store.steampowered.com/app/1259840/The_House_of_Da_Vinci_2/?snr=1_7_7_7000_150_58,"Adventure,Indie,Strategy,Puzzle,Mystery,Point & Click,3D,Escape Room"
The House of Da Vinci 3,https://store.steampowered.com/app/1603640/The_House_of_Da_Vinci_3/?snr=1_7_7_7000_150_58,"Adventure,Indie,Puzzle,Point & Click,Casual,Exploration,Hidden Object,3D,First-Person,Realistic,Atmospheric,Detective,Historical,Logic,Mystery,Time Travel,Story Rich,Singleplayer,Escape Room,Strategy"
The House of Da Vinci,https://store.steampowered.com/app/522470/The_House_of_Da_Vinci/?snr=1_7_7_7000_150_58,"Puzzle,Adventure,Indie,Point & Click,Strategy,Hidden Object,Singleplayer,Escape Room,First-Person,Atmospheric"
Anna's Quest,https://store.steampowered.com/app/327220/Annas_Quest/?snr=1_7_7_7000_150_58,"Adventure,Point & Click,Indie,Female Protagonist,Fantasy,Dark Humor,Singleplayer,Dark,Puzzle,Comedy,Atmospheric,2D,Story Rich,Horror"
KUBOOM,https://store.steampowered.com/app/513000/KUBOOM/?snr=1_7_7_7000_150_58,"Free to Play,Action,Multiplayer,FPS,Shooter,First-Person,Psychological Horror,Adventure,Indie,Pixel Graphics,Casual,Massively Multiplayer,Parkour,Gore,Singleplayer,Survival,Open World,Funny,Memes,Horror"
Prison Life 2,https://store.steampowered.com/app/2125160/Prison_Life_2/?snr=1_7_7_7000_150_58,"First-Person,Detective,Social Deduction,Multiplayer,Strategy,PvP,Simulation,Tactical RPG,Co-op,Strategy RPG,Casual,RPG,Choose Your Own Adventure,Quick-Time Events,3D,Cartoony,Online Co-Op,Stylized,Cute,Abstract"
Echo Storm,https://store.steampowered.com/app/2282200/Echo_Storm/?snr=1_7_7_7000_150_58,"Arena Shooter,Action Roguelike,Roguelite,Pixel Graphics,2D,Side Scroller,2D Platformer,Action,Combat,Survival,Roguelike,Shooter,Controller,PvE,Singleplayer,Retro,Old School,Futuristic,Dark,Sci-fi"
Silence,https://store.steampowered.com/app/314790/Silence/?snr=1_7_7_7000_150_58,"Adventure,Point & Click,Story Rich,Great Soundtrack,Indie,Female Protagonist,Singleplayer,Puzzle,Casual,Exploration,2D,Retro,Short,Cult Classic,Classic"
Shadowrun: Dragonfall - Director's Cut,https://store.steampowered.com/app/300550/Shadowrun_Dragonfall__Directors_Cut/?snr=1_7_7_7000_150_58,"RPG,Cyberpunk,Turn-Based,Isometric,Story Rich,Strategy,Sci-fi,Tactical,Singleplayer,CRPG,Indie,Turn-Based Tactics,Adventure,Fantasy,Atmospheric,Kickstarter,Turn-Based Strategy,Moddable,Female Protagonist,Touch-Friendly"
Tower 57,https://store.steampowered.com/app/530950/Tower_57/?snr=1_7_7_7000_150_58,"Action,Indie,Pixel Graphics,Top-Down Shooter,Dystopian,Local Co-Op,Steampunk,Twin Stick Shooter,Great Soundtrack,2D,Retro,Co-op,Shooter,Top-Down,Multiplayer,Roguelike"
Zup! 7,https://store.steampowered.com/app/658560/Zup_7/?snr=1_7_7_7000_150_58,"Puzzle,Casual,Indie,Fast-Paced,2D,Physics,Short,Relaxing,Minimalist,Puzzle Platformer,Point & Click,Cute,Strategy,Pixel Graphics,Singleplayer,Tactical,Family Friendly,Destruction,Sequel,Abstract"
Suicide Guy VR,https://store.steampowered.com/app/1316760/Suicide_Guy_VR/?snr=1_7_7_7000_150_58,"Puzzle Platformer,Comedy,First-Person,Adventure,Puzzle,Physics,Action-Adventure,Action,3D Platformer,Science,Dark Humor,Story Rich,Atmospheric,Level Editor,FPS,Sci-fi,Funny,Platformer,Co-op,VR"
HELLCARD,https://store.steampowered.com/app/1201540/HELLCARD/?snr=1_7_7_7000_150_59,"Early Access,RPG,Roguelike,Card Battler,Co-op,Roguelite,Strategy,Turn-Based Combat,Deckbuilding,Difficult,Dungeon Crawler,Turn-Based,Co-op Campaign,Card Game,Fantasy,Online Co-Op,Local Co-Op,Roguelike Deckbuilder,Singleplayer,Isometric"
DRAGON BALL: THE BREAKERS,https://store.steampowered.com/app/1276760/DRAGON_BALL_THE_BREAKERS/?snr=1_7_7_7000_150_59,"Multiplayer,Survival,Anime,PvP,Online Co-Op,Funny,Villain Protagonist,Team-Based,Action,Stealth,Third Person,Superhero,Character Customization,Loot,Exploration,Co-op,Casual,Arcade,Destruction,Adventure"
Farm Frenzy Collection,https://store.steampowered.com/app/391000/Farm_Frenzy_Collection/?snr=1_7_7_7000_150_59,"Casual,Strategy,Simulation,Indie,Adventure,Time Management,Female Protagonist,Atmospheric,Farming"
